timestamp_epoch,timestamp_data_hora,seq,byte_hex,byte_bin_msb,byte_bin_lsb_temporal,uart_frame_reconstruido
1776105965.460417,13/04/2026 15:46:05,4005,E0,11100000,00000111,0 00000111 1
1776105965.460472,13/04/2026 15:46:05,4006,98,10011000,00011001,0 00011001 1
1776105965.460524,13/04/2026 15:46:05,4007,E0,11100000,00000111,0 00000111 1
1776105965.460574,13/04/2026 15:46:05,4008,98,10011000,00011001,0 00011001 1
1776105965.460623,13/04/2026 15:46:05,4009,E0,11100000,00000111,0 00000111 1
1776105965.460673,13/04/2026 15:46:05,4010,18,00011000,00011000,0 00011000 1
1776105965.460722,13/04/2026 15:46:05,4011,E0,11100000,00000111,0 00000111 1
1776105965.460770,13/04/2026 15:46:05,4012,18,00011000,00011000,0 00011000 1
1776105965.460817,13/04/2026 15:46:05,4013,E0,11100000,00000111,0 00000111 1
1776105965.460864,13/04/2026 15:46:05,4014,18,00011000,00011000,0 00011000 1
1776105965.460911,13/04/2026 15:46:05,4015,E0,11100000,00000111,0 00000111 1
1776105965.460959,13/04/2026 15:46:05,4016,98,10011000,00011001,0 00011001 1
1776105965.467685,13/04/2026 15:46:05,4017,1E,00011110,01111000,0 01111000 1
1776105965.467839,13/04/2026 15:46:05,4018,18,00011000,00011000,0 00011000 1
1776105965.467900,13/04/2026 15:46:05,4019,06,00000110,01100000,0 01100000 1
1776105965.467951,13/04/2026 15:46:05,4020,FE,11111110,01111111,0 01111111 1
1776105975.480452,13/04/2026 15:46:15,4021,00,00000000,00000000,0 00000000 1
1776105975.480618,13/04/2026 15:46:15,4022,18,00011000,00011000,0 00011000 1
1776105975.480678,13/04/2026 15:46:15,4023,E0,11100000,00000111,0 00000111 1
1776105975.480726,13/04/2026 15:46:15,4024,18,00011000,00011000,0 00011000 1
1776105975.480770,13/04/2026 15:46:15,4025,E0,11100000,00000111,0 00000111 1
1776105975.480813,13/04/2026 15:46:15,4026,98,10011000,00011001,0 00011001 1
1776105975.480857,13/04/2026 15:46:15,4027,E0,11100000,00000111,0 00000111 1
1776105975.480897,13/04/2026 15:46:15,4028,98,10011000,00011001,0 00011001 1
1776105975.480939,13/04/2026 15:46:15,4029,E0,11100000,00000111,0 00000111 1
1776105975.480981,13/04/2026 15:46:15,4030,18,00011000,00011000,0 00011000 1
1776105975.481027,13/04/2026 15:46:15,4031,E0,11100000,00000111,0 00000111 1
1776105975.481068,13/04/2026 15:46:15,4032,18,00011000,00011000,0 00011000 1
1776105975.481110,13/04/2026 15:46:15,4033,E0,11100000,00000111,0 00000111 1
1776105975.481152,13/04/2026 15:46:15,4034,18,00011000,00011000,0 00011000 1
1776105975.481195,13/04/2026 15:46:15,4035,E0,11100000,00000111,0 00000111 1
1776105975.481237,13/04/2026 15:46:15,4036,98,10011000,00011001,0 00011001 1
1776105975.490329,13/04/2026 15:46:15,4037,1E,00011110,01111000,0 01111000 1
1776105975.490463,13/04/2026 15:46:15,4038,18,00011000,00011000,0 00011000 1
1776105975.490548,13/04/2026 15:46:15,4039,06,00000110,01100000,0 01100000 1
1776105975.490627,13/04/2026 15:46:15,4040,FE,11111110,01111111,0 01111111 1
1776105985.500900,13/04/2026 15:46:25,4041,00,00000000,00000000,0 00000000 1
1776105985.501075,13/04/2026 15:46:25,4042,18,00011000,00011000,0 00011000 1
1776105985.501134,13/04/2026 15:46:25,4043,E0,11100000,00000111,0 00000111 1
1776105985.501182,13/04/2026 15:46:25,4044,18,00011000,00011000,0 00011000 1
1776105985.501225,13/04/2026 15:46:25,4045,E0,11100000,00000111,0 00000111 1
1776105985.501268,13/04/2026 15:46:25,4046,98,10011000,00011001,0 00011001 1
1776105985.501311,13/04/2026 15:46:25,4047,E0,11100000,00000111,0 00000111 1
1776105985.501352,13/04/2026 15:46:25,4048,98,10011000,00011001,0 00011001 1
1776105985.501394,13/04/2026 15:46:25,4049,E0,11100000,00000111,0 00000111 1
1776105985.501438,13/04/2026 15:46:25,4050,18,00011000,00011000,0 00011000 1
1776105985.501483,13/04/2026 15:46:25,4051,E0,11100000,00000111,0 00000111 1
1776105985.501525,13/04/2026 15:46:25,4052,18,00011000,00011000,0 00011000 1
1776105985.501565,13/04/2026 15:46:25,4053,E0,11100000,00000111,0 00000111 1
1776105985.501606,13/04/2026 15:46:25,4054,18,00011000,00011000,0 00011000 1
1776105985.501649,13/04/2026 15:46:25,4055,E0,11100000,00000111,0 00000111 1
1776105985.501690,13/04/2026 15:46:25,4056,98,10011000,00011001,0 00011001 1
1776105985.510735,13/04/2026 15:46:25,4057,1E,00011110,01111000,0 01111000 1
1776105985.510873,13/04/2026 15:46:25,4058,18,00011000,00011000,0 00011000 1
1776105985.510957,13/04/2026 15:46:25,4059,06,00000110,01100000,0 01100000 1
1776105985.511028,13/04/2026 15:46:25,4060,FE,11111110,01111111,0 01111111 1
1776105995.521332,13/04/2026 15:46:35,4061,00,00000000,00000000,0 00000000 1
1776105995.521502,13/04/2026 15:46:35,4062,18,00011000,00011000,0 00011000 1
1776105995.521562,13/04/2026 15:46:35,4063,E0,11100000,00000111,0 00000111 1
1776105995.521610,13/04/2026 15:46:35,4064,18,00011000,00011000,0 00011000 1
1776105995.521658,13/04/2026 15:46:35,4065,E0,11100000,00000111,0 00000111 1
1776105995.521700,13/04/2026 15:46:35,4066,98,10011000,00011001,0 00011001 1
1776105995.521744,13/04/2026 15:46:35,4067,E0,11100000,00000111,0 00000111 1
1776105995.521785,13/04/2026 15:46:35,4068,98,10011000,00011001,0 00011001 1
1776105995.521826,13/04/2026 15:46:35,4069,E0,11100000,00000111,0 00000111 1
1776105995.521869,13/04/2026 15:46:35,4070,18,00011000,00011000,0 00011000 1
1776105995.521916,13/04/2026 15:46:35,4071,E0,11100000,00000111,0 00000111 1
1776105995.521957,13/04/2026 15:46:35,4072,18,00011000,00011000,0 00011000 1
1776105995.521998,13/04/2026 15:46:35,4073,E0,11100000,00000111,0 00000111 1
1776105995.522040,13/04/2026 15:46:35,4074,18,00011000,00011000,0 00011000 1
1776105995.522083,13/04/2026 15:46:35,4075,E0,11100000,00000111,0 00000111 1
1776105995.522125,13/04/2026 15:46:35,4076,98,10011000,00011001,0 00011001 1
1776105995.531184,13/04/2026 15:46:35,4077,1E,00011110,01111000,0 01111000 1
1776105995.531320,13/04/2026 15:46:35,4078,18,00011000,00011000,0 00011000 1
1776105995.531410,13/04/2026 15:46:35,4079,06,00000110,01100000,0 01100000 1
1776105995.531484,13/04/2026 15:46:35,4080,FE,11111110,01111111,0 01111111 1
1776106005.541752,13/04/2026 15:46:45,4081,00,00000000,00000000,0 00000000 1
1776106005.541927,13/04/2026 15:46:45,4082,18,00011000,00011000,0 00011000 1
1776106005.541984,13/04/2026 15:46:45,4083,E0,11100000,00000111,0 00000111 1
1776106005.542035,13/04/2026 15:46:45,4084,18,00011000,00011000,0 00011000 1
1776106005.542080,13/04/2026 15:46:45,4085,E0,11100000,00000111,0 00000111 1
1776106005.542124,13/04/2026 15:46:45,4086,98,10011000,00011001,0 00011001 1
1776106005.542167,13/04/2026 15:46:45,4087,E0,11100000,00000111,0 00000111 1
1776106005.542207,13/04/2026 15:46:45,4088,98,10011000,00011001,0 00011001 1
1776106005.542248,13/04/2026 15:46:45,4089,E0,11100000,00000111,0 00000111 1
1776106005.542292,13/04/2026 15:46:45,4090,18,00011000,00011000,0 00011000 1
1776106005.542336,13/04/2026 15:46:45,4091,E0,11100000,00000111,0 00000111 1
1776106005.542377,13/04/2026 15:46:45,4092,18,00011000,00011000,0 00011000 1
1776106005.542417,13/04/2026 15:46:45,4093,E0,11100000,00000111,0 00000111 1
1776106005.542459,13/04/2026 15:46:45,4094,18,00011000,00011000,0 00011000 1
1776106005.542502,13/04/2026 15:46:45,4095,E0,11100000,00000111,0 00000111 1
1776106005.542543,13/04/2026 15:46:45,4096,98,10011000,00011001,0 00011001 1
1776106005.551603,13/04/2026 15:46:45,4097,1E,00011110,01111000,0 01111000 1
1776106005.551736,13/04/2026 15:46:45,4098,18,00011000,00011000,0 00011000 1
1776106005.551856,13/04/2026 15:46:45,4099,06,00000110,01100000,0 01100000 1
1776106005.551939,13/04/2026 15:46:45,4100,FE,11111110,01111111,0 01111111 1
1776106015.562157,13/04/2026 15:46:55,4101,00,00000000,00000000,0 00000000 1
1776106015.562331,13/04/2026 15:46:55,4102,18,00011000,00011000,0 00011000 1
1776106015.562391,13/04/2026 15:46:55,4103,E0,11100000,00000111,0 00000111 1
1776106015.562439,13/04/2026 15:46:55,4104,18,00011000,00011000,0 00011000 1
1776106015.562484,13/04/2026 15:46:55,4105,E0,11100000,00000111,0 00000111 1
1776106015.562526,13/04/2026 15:46:55,4106,98,10011000,00011001,0 00011001 1
1776106015.562568,13/04/2026 15:46:55,4107,E0,11100000,00000111,0 00000111 1
1776106015.562610,13/04/2026 15:46:55,4108,98,10011000,00011001,0 00011001 1
1776106015.562651,13/04/2026 15:46:55,4109,E0,11100000,00000111,0 00000111 1
1776106015.562702,13/04/2026 15:46:55,4110,18,00011000,00011000,0 00011000 1
1776106015.562749,13/04/2026 15:46:55,4111,E0,11100000,00000111,0 00000111 1
1776106015.562788,13/04/2026 15:46:55,4112,18,00011000,00011000,0 00011000 1
1776106015.562828,13/04/2026 15:46:55,4113,E0,11100000,00000111,0 00000111 1
1776106015.562867,13/04/2026 15:46:55,4114,18,00011000,00011000,0 00011000 1
1776106015.562908,13/04/2026 15:46:55,4115,E0,11100000,00000111,0 00000111 1
1776106015.562946,13/04/2026 15:46:55,4116,98,10011000,00011001,0 00011001 1
1776106015.571854,13/04/2026 15:46:55,4117,1E,00011110,01111000,0 01111000 1
1776106015.571965,13/04/2026 15:46:55,4118,18,00011000,00011000,0 00011000 1
1776106015.572024,13/04/2026 15:46:55,4119,06,00000110,01100000,0 01100000 1
1776106015.572075,13/04/2026 15:46:55,4120,FE,11111110,01111111,0 01111111 1
1776106025.582575,13/04/2026 15:47:05,4121,00,00000000,00000000,0 00000000 1
1776106025.582741,13/04/2026 15:47:05,4122,18,00011000,00011000,0 00011000 1
1776106025.582799,13/04/2026 15:47:05,4123,E0,11100000,00000111,0 00000111 1
1776106025.582847,13/04/2026 15:47:05,4124,18,00011000,00011000,0 00011000 1
1776106025.582890,13/04/2026 15:47:05,4125,E0,11100000,00000111,0 00000111 1
1776106025.582932,13/04/2026 15:47:05,4126,98,10011000,00011001,0 00011001 1
1776106025.582975,13/04/2026 15:47:05,4127,E0,11100000,00000111,0 00000111 1
1776106025.583016,13/04/2026 15:47:05,4128,98,10011000,00011001,0 00011001 1
1776106025.583056,13/04/2026 15:47:05,4129,E0,11100000,00000111,0 00000111 1
1776106025.583098,13/04/2026 15:47:05,4130,18,00011000,00011000,0 00011000 1
1776106025.583144,13/04/2026 15:47:05,4131,E0,11100000,00000111,0 00000111 1
1776106025.583187,13/04/2026 15:47:05,4132,18,00011000,00011000,0 00011000 1
1776106025.583228,13/04/2026 15:47:05,4133,E0,11100000,00000111,0 00000111 1
1776106025.583269,13/04/2026 15:47:05,4134,18,00011000,00011000,0 00011000 1
1776106025.583311,13/04/2026 15:47:05,4135,E0,11100000,00000111,0 00000111 1
1776106025.583353,13/04/2026 15:47:05,4136,98,10011000,00011001,0 00011001 1
1776106025.590229,13/04/2026 15:47:05,4137,1E,00011110,01111000,0 01111000 1
1776106025.590343,13/04/2026 15:47:05,4138,18,00011000,00011000,0 00011000 1
1776106025.590398,13/04/2026 15:47:05,4139,06,00000110,01100000,0 01100000 1
1776106025.590452,13/04/2026 15:47:05,4140,FE,11111110,01111111,0 01111111 1
1776106035.602991,13/04/2026 15:47:15,4141,00,00000000,00000000,0 00000000 1
1776106035.603152,13/04/2026 15:47:15,4142,18,00011000,00011000,0 00011000 1
1776106035.603213,13/04/2026 15:47:15,4143,E0,11100000,00000111,0 00000111 1
1776106035.603262,13/04/2026 15:47:15,4144,18,00011000,00011000,0 00011000 1
1776106035.603307,13/04/2026 15:47:15,4145,E0,11100000,00000111,0 00000111 1
1776106035.603349,13/04/2026 15:47:15,4146,98,10011000,00011001,0 00011001 1
1776106035.603393,13/04/2026 15:47:15,4147,E0,11100000,00000111,0 00000111 1
1776106035.603434,13/04/2026 15:47:15,4148,98,10011000,00011001,0 00011001 1
1776106035.603474,13/04/2026 15:47:15,4149,E0,11100000,00000111,0 00000111 1
1776106035.603517,13/04/2026 15:47:15,4150,18,00011000,00011000,0 00011000 1
1776106035.603563,13/04/2026 15:47:15,4151,E0,11100000,00000111,0 00000111 1
1776106035.603606,13/04/2026 15:47:15,4152,18,00011000,00011000,0 00011000 1
1776106035.603647,13/04/2026 15:47:15,4153,E0,11100000,00000111,0 00000111 1
1776106035.603689,13/04/2026 15:47:15,4154,18,00011000,00011000,0 00011000 1
1776106035.603734,13/04/2026 15:47:15,4155,E0,11100000,00000111,0 00000111 1
1776106035.603775,13/04/2026 15:47:15,4156,98,10011000,00011001,0 00011001 1
1776106035.610649,13/04/2026 15:47:15,4157,1E,00011110,01111000,0 01111000 1
1776106035.610763,13/04/2026 15:47:15,4158,18,00011000,00011000,0 00011000 1
1776106035.610817,13/04/2026 15:47:15,4159,06,00000110,01100000,0 01100000 1
1776106035.610869,13/04/2026 15:47:15,4160,FE,11111110,01111111,0 01111111 1
1776106045.623420,13/04/2026 15:47:25,4161,00,00000000,00000000,0 00000000 1
1776106045.623588,13/04/2026 15:47:25,4162,18,00011000,00011000,0 00011000 1
1776106045.623651,13/04/2026 15:47:25,4163,E0,11100000,00000111,0 00000111 1
1776106045.623696,13/04/2026 15:47:25,4164,18,00011000,00011000,0 00011000 1
1776106045.623740,13/04/2026 15:47:25,4165,E0,11100000,00000111,0 00000111 1
1776106045.623780,13/04/2026 15:47:25,4166,98,10011000,00011001,0 00011001 1
1776106045.623850,13/04/2026 15:47:25,4167,E0,11100000,00000111,0 00000111 1
1776106045.623912,13/04/2026 15:47:25,4168,98,10011000,00011001,0 00011001 1
1776106045.623973,13/04/2026 15:47:25,4169,E0,11100000,00000111,0 00000111 1
1776106045.624026,13/04/2026 15:47:25,4170,18,00011000,00011000,0 00011000 1
1776106045.624070,13/04/2026 15:47:25,4171,E0,11100000,00000111,0 00000111 1
1776106045.624113,13/04/2026 15:47:25,4172,18,00011000,00011000,0 00011000 1
1776106045.624158,13/04/2026 15:47:25,4173,E0,11100000,00000111,0 00000111 1
1776106045.624203,13/04/2026 15:47:25,4174,18,00011000,00011000,0 00011000 1
1776106045.624244,13/04/2026 15:47:25,4175,E0,11100000,00000111,0 00000111 1
1776106045.624290,13/04/2026 15:47:25,4176,98,10011000,00011001,0 00011001 1
1776106045.631063,13/04/2026 15:47:25,4177,1E,00011110,01111000,0 01111000 1
1776106045.631167,13/04/2026 15:47:25,4178,18,00011000,00011000,0 00011000 1
1776106045.631218,13/04/2026 15:47:25,4179,06,00000110,01100000,0 01100000 1
1776106045.631267,13/04/2026 15:47:25,4180,FE,11111110,01111111,0 01111111 1
1776106055.643847,13/04/2026 15:47:35,4181,00,00000000,00000000,0 00000000 1
1776106055.644008,13/04/2026 15:47:35,4182,18,00011000,00011000,0 00011000 1
1776106055.644067,13/04/2026 15:47:35,4183,E0,11100000,00000111,0 00000111 1
1776106055.644118,13/04/2026 15:47:35,4184,18,00011000,00011000,0 00011000 1
1776106055.644163,13/04/2026 15:47:35,4185,E0,11100000,00000111,0 00000111 1
1776106055.644206,13/04/2026 15:47:35,4186,98,10011000,00011001,0 00011001 1
1776106055.644248,13/04/2026 15:47:35,4187,E0,11100000,00000111,0 00000111 1
1776106055.644289,13/04/2026 15:47:35,4188,98,10011000,00011001,0 00011001 1
1776106055.644330,13/04/2026 15:47:35,4189,E0,11100000,00000111,0 00000111 1
1776106055.644370,13/04/2026 15:47:35,4190,18,00011000,00011000,0 00011000 1
1776106055.644416,13/04/2026 15:47:35,4191,E0,11100000,00000111,0 00000111 1
1776106055.644459,13/04/2026 15:47:35,4192,18,00011000,00011000,0 00011000 1
1776106055.644500,13/04/2026 15:47:35,4193,E0,11100000,00000111,0 00000111 1
1776106055.644541,13/04/2026 15:47:35,4194,18,00011000,00011000,0 00011000 1
1776106055.644584,13/04/2026 15:47:35,4195,E0,11100000,00000111,0 00000111 1
1776106055.644626,13/04/2026 15:47:35,4196,98,10011000,00011001,0 00011001 1
1776106055.651495,13/04/2026 15:47:35,4197,1E,00011110,01111000,0 01111000 1
1776106055.651607,13/04/2026 15:47:35,4198,18,00011000,00011000,0 00011000 1
1776106055.651662,13/04/2026 15:47:35,4199,06,00000110,01100000,0 01100000 1
1776106055.651716,13/04/2026 15:47:35,4200,FE,11111110,01111111,0 01111111 1
1776106065.664274,13/04/2026 15:47:45,4201,00,00000000,00000000,0 00000000 1
1776106065.664441,13/04/2026 15:47:45,4202,18,00011000,00011000,0 00011000 1
1776106065.664499,13/04/2026 15:47:45,4203,E0,11100000,00000111,0 00000111 1
1776106065.664547,13/04/2026 15:47:45,4204,18,00011000,00011000,0 00011000 1
1776106065.664591,13/04/2026 15:47:45,4205,E0,11100000,00000111,0 00000111 1
1776106065.664633,13/04/2026 15:47:45,4206,98,10011000,00011001,0 00011001 1
1776106065.664677,13/04/2026 15:47:45,4207,E0,11100000,00000111,0 00000111 1
1776106065.664718,13/04/2026 15:47:45,4208,98,10011000,00011001,0 00011001 1
1776106065.664758,13/04/2026 15:47:45,4209,E0,11100000,00000111,0 00000111 1
1776106065.664800,13/04/2026 15:47:45,4210,18,00011000,00011000,0 00011000 1
1776106065.664845,13/04/2026 15:47:45,4211,E0,11100000,00000111,0 00000111 1
1776106065.664886,13/04/2026 15:47:45,4212,18,00011000,00011000,0 00011000 1
1776106065.664926,13/04/2026 15:47:45,4213,E0,11100000,00000111,0 00000111 1
1776106065.664968,13/04/2026 15:47:45,4214,18,00011000,00011000,0 00011000 1
1776106065.665030,13/04/2026 15:47:45,4215,E0,11100000,00000111,0 00000111 1
1776106065.665073,13/04/2026 15:47:45,4216,98,10011000,00011001,0 00011001 1
1776106065.674114,13/04/2026 15:47:45,4217,1E,00011110,01111000,0 01111000 1
1776106065.674230,13/04/2026 15:47:45,4218,18,00011000,00011000,0 00011000 1
1776106065.674306,13/04/2026 15:47:45,4219,06,00000110,01100000,0 01100000 1
1776106065.674373,13/04/2026 15:47:45,4220,FE,11111110,01111111,0 01111111 1
1776106075.684699,13/04/2026 15:47:55,4221,00,00000000,00000000,0 00000000 1
1776106075.684883,13/04/2026 15:47:55,4222,18,00011000,00011000,0 00011000 1
1776106075.684966,13/04/2026 15:47:55,4223,E0,11100000,00000111,0 00000111 1
1776106075.685030,13/04/2026 15:47:55,4224,18,00011000,00011000,0 00011000 1
1776106075.685091,13/04/2026 15:47:55,4225,E0,11100000,00000111,0 00000111 1
1776106075.685151,13/04/2026 15:47:55,4226,98,10011000,00011001,0 00011001 1
1776106075.685211,13/04/2026 15:47:55,4227,E0,11100000,00000111,0 00000111 1
1776106075.685275,13/04/2026 15:47:55,4228,98,10011000,00011001,0 00011001 1
1776106075.685338,13/04/2026 15:47:55,4229,E0,11100000,00000111,0 00000111 1
1776106075.685396,13/04/2026 15:47:55,4230,18,00011000,00011000,0 00011000 1
1776106075.685455,13/04/2026 15:47:55,4231,E0,11100000,00000111,0 00000111 1
1776106075.685513,13/04/2026 15:47:55,4232,18,00011000,00011000,0 00011000 1
1776106075.685571,13/04/2026 15:47:55,4233,E0,11100000,00000111,0 00000111 1
1776106075.685626,13/04/2026 15:47:55,4234,18,00011000,00011000,0 00011000 1
1776106075.685678,13/04/2026 15:47:55,4235,E0,11100000,00000111,0 00000111 1
1776106075.685735,13/04/2026 15:47:55,4236,98,10011000,00011001,0 00011001 1
1776106075.693902,13/04/2026 15:47:55,4237,1E,00011110,01111000,0 01111000 1
1776106075.694033,13/04/2026 15:47:55,4238,18,00011000,00011000,0 00011000 1
1776106075.694106,13/04/2026 15:47:55,4239,06,00000110,01100000,0 01100000 1
1776106075.694180,13/04/2026 15:47:55,4240,FE,11111110,01111111,0 01111111 1
1776106085.705113,13/04/2026 15:48:05,4241,00,00000000,00000000,0 00000000 1
1776106085.705281,13/04/2026 15:48:05,4242,18,00011000,00011000,0 00011000 1
1776106085.705340,13/04/2026 15:48:05,4243,E0,11100000,00000111,0 00000111 1
1776106085.705389,13/04/2026 15:48:05,4244,18,00011000,00011000,0 00011000 1
1776106085.705432,13/04/2026 15:48:05,4245,E0,11100000,00000111,0 00000111 1
1776106085.705476,13/04/2026 15:48:05,4246,98,10011000,00011001,0 00011001 1
1776106085.705520,13/04/2026 15:48:05,4247,E0,11100000,00000111,0 00000111 1
1776106085.705561,13/04/2026 15:48:05,4248,98,10011000,00011001,0 00011001 1
1776106085.705602,13/04/2026 15:48:05,4249,E0,11100000,00000111,0 00000111 1
1776106085.705647,13/04/2026 15:48:05,4250,18,00011000,00011000,0 00011000 1
1776106085.705693,13/04/2026 15:48:05,4251,E0,11100000,00000111,0 00000111 1
1776106085.705735,13/04/2026 15:48:05,4252,18,00011000,00011000,0 00011000 1
1776106085.705778,13/04/2026 15:48:05,4253,E0,11100000,00000111,0 00000111 1
1776106085.705819,13/04/2026 15:48:05,4254,18,00011000,00011000,0 00011000 1
1776106085.705862,13/04/2026 15:48:05,4255,E0,11100000,00000111,0 00000111 1
1776106085.705905,13/04/2026 15:48:05,4256,98,10011000,00011001,0 00011001 1
1776106085.714978,13/04/2026 15:48:05,4257,1E,00011110,01111000,0 01111000 1
1776106085.715107,13/04/2026 15:48:05,4258,18,00011000,00011000,0 00011000 1
1776106085.715195,13/04/2026 15:48:05,4259,06,00000110,01100000,0 01100000 1
1776106085.715271,13/04/2026 15:48:05,4260,FE,11111110,01111111,0 01111111 1
1776106095.725535,13/04/2026 15:48:15,4261,00,00000000,00000000,0 00000000 1
1776106095.725703,13/04/2026 15:48:15,4262,18,00011000,00011000,0 00011000 1
1776106095.725765,13/04/2026 15:48:15,4263,E0,11100000,00000111,0 00000111 1
1776106095.725813,13/04/2026 15:48:15,4264,18,00011000,00011000,0 00011000 1
1776106095.725862,13/04/2026 15:48:15,4265,E0,11100000,00000111,0 00000111 1
1776106095.725905,13/04/2026 15:48:15,4266,98,10011000,00011001,0 00011001 1
1776106095.725949,13/04/2026 15:48:15,4267,E0,11100000,00000111,0 00000111 1
1776106095.725995,13/04/2026 15:48:15,4268,98,10011000,00011001,0 00011001 1
1776106095.726036,13/04/2026 15:48:15,4269,E0,11100000,00000111,0 00000111 1
1776106095.726076,13/04/2026 15:48:15,4270,18,00011000,00011000,0 00011000 1
1776106095.726119,13/04/2026 15:48:15,4271,E0,11100000,00000111,0 00000111 1
1776106095.726159,13/04/2026 15:48:15,4272,18,00011000,00011000,0 00011000 1
1776106095.726198,13/04/2026 15:48:15,4273,E0,11100000,00000111,0 00000111 1
1776106095.726238,13/04/2026 15:48:15,4274,18,00011000,00011000,0 00011000 1
1776106095.726279,13/04/2026 15:48:15,4275,E0,11100000,00000111,0 00000111 1
1776106095.726318,13/04/2026 15:48:15,4276,98,10011000,00011001,0 00011001 1
1776106095.735713,13/04/2026 15:48:15,4277,1E,00011110,01111000,0 01111000 1
1776106095.735939,13/04/2026 15:48:15,4278,18,00011000,00011000,0 00011000 1
1776106095.736048,13/04/2026 15:48:15,4279,06,00000110,01100000,0 01100000 1
1776106095.736124,13/04/2026 15:48:15,4280,FE,11111110,01111111,0 01111111 1
1776106105.745950,13/04/2026 15:48:25,4281,00,00000000,00000000,0 00000000 1
1776106105.746129,13/04/2026 15:48:25,4282,18,00011000,00011000,0 00011000 1
1776106105.746195,13/04/2026 15:48:25,4283,E0,11100000,00000111,0 00000111 1
1776106105.746248,13/04/2026 15:48:25,4284,18,00011000,00011000,0 00011000 1
1776106105.746292,13/04/2026 15:48:25,4285,E0,11100000,00000111,0 00000111 1
1776106105.746337,13/04/2026 15:48:25,4286,98,10011000,00011001,0 00011001 1
1776106105.746380,13/04/2026 15:48:25,4287,E0,11100000,00000111,0 00000111 1
1776106105.746421,13/04/2026 15:48:25,4288,98,10011000,00011001,0 00011001 1
1776106105.746463,13/04/2026 15:48:25,4289,E0,11100000,00000111,0 00000111 1
1776106105.746509,13/04/2026 15:48:25,4290,18,00011000,00011000,0 00011000 1
1776106105.746551,13/04/2026 15:48:25,4291,E0,11100000,00000111,0 00000111 1
1776106105.746591,13/04/2026 15:48:25,4292,18,00011000,00011000,0 00011000 1
1776106105.746632,13/04/2026 15:48:25,4293,E0,11100000,00000111,0 00000111 1
1776106105.746674,13/04/2026 15:48:25,4294,18,00011000,00011000,0 00011000 1
1776106105.746716,13/04/2026 15:48:25,4295,E0,11100000,00000111,0 00000111 1
1776106105.746758,13/04/2026 15:48:25,4296,98,10011000,00011001,0 00011001 1
1776106105.755779,13/04/2026 15:48:25,4297,1E,00011110,01111000,0 01111000 1
1776106105.755971,13/04/2026 15:48:25,4298,18,00011000,00011000,0 00011000 1
1776106105.756063,13/04/2026 15:48:25,4299,06,00000110,01100000,0 01100000 1
1776106105.756139,13/04/2026 15:48:25,4300,FE,11111110,01111111,0 01111111 1
1776106115.766396,13/04/2026 15:48:35,4301,00,00000000,00000000,0 00000000 1
1776106115.766570,13/04/2026 15:48:35,4302,18,00011000,00011000,0 00011000 1
1776106115.766633,13/04/2026 15:48:35,4303,E0,11100000,00000111,0 00000111 1
1776106115.766683,13/04/2026 15:48:35,4304,18,00011000,00011000,0 00011000 1
1776106115.766726,13/04/2026 15:48:35,4305,E0,11100000,00000111,0 00000111 1
1776106115.766769,13/04/2026 15:48:35,4306,98,10011000,00011001,0 00011001 1
1776106115.766813,13/04/2026 15:48:35,4307,E0,11100000,00000111,0 00000111 1
1776106115.766854,13/04/2026 15:48:35,4308,98,10011000,00011001,0 00011001 1
1776106115.766895,13/04/2026 15:48:35,4309,E0,11100000,00000111,0 00000111 1
1776106115.766937,13/04/2026 15:48:35,4310,18,00011000,00011000,0 00011000 1
1776106115.766983,13/04/2026 15:48:35,4311,E0,11100000,00000111,0 00000111 1
1776106115.767025,13/04/2026 15:48:35,4312,18,00011000,00011000,0 00011000 1
1776106115.767066,13/04/2026 15:48:35,4313,E0,11100000,00000111,0 00000111 1
1776106115.767109,13/04/2026 15:48:35,4314,18,00011000,00011000,0 00011000 1
1776106115.767152,13/04/2026 15:48:35,4315,E0,11100000,00000111,0 00000111 1
1776106115.767193,13/04/2026 15:48:35,4316,98,10011000,00011001,0 00011001 1
1776106115.775841,13/04/2026 15:48:35,4317,1E,00011110,01111000,0 01111000 1
1776106115.775965,13/04/2026 15:48:35,4318,18,00011000,00011000,0 00011000 1
1776106115.776024,13/04/2026 15:48:35,4319,06,00000110,01100000,0 01100000 1
1776106115.776083,13/04/2026 15:48:35,4320,FE,11111110,01111111,0 01111111 1
1776106125.786797,13/04/2026 15:48:45,4321,00,00000000,00000000,0 00000000 1
1776106125.786964,13/04/2026 15:48:45,4322,18,00011000,00011000,0 00011000 1
1776106125.787022,13/04/2026 15:48:45,4323,E0,11100000,00000111,0 00000111 1
1776106125.787070,13/04/2026 15:48:45,4324,18,00011000,00011000,0 00011000 1
1776106125.787114,13/04/2026 15:48:45,4325,E0,11100000,00000111,0 00000111 1
1776106125.787156,13/04/2026 15:48:45,4326,98,10011000,00011001,0 00011001 1
1776106125.787199,13/04/2026 15:48:45,4327,E0,11100000,00000111,0 00000111 1
1776106125.787240,13/04/2026 15:48:45,4328,98,10011000,00011001,0 00011001 1
1776106125.787280,13/04/2026 15:48:45,4329,E0,11100000,00000111,0 00000111 1
1776106125.787322,13/04/2026 15:48:45,4330,18,00011000,00011000,0 00011000 1
1776106125.787368,13/04/2026 15:48:45,4331,E0,11100000,00000111,0 00000111 1
1776106125.787409,13/04/2026 15:48:45,4332,18,00011000,00011000,0 00011000 1
